price,district,underground,street,house_number,floor,floors_count,total_meters,rooms_count,residential_complex,url
60600000.0,Хорошево-Мневники,Народное Ополчение, Народного Ополчения,15К3,20,58,92.5,3,,https://www.cian.ru/sale/flat/313900056/
61000000.0,Беговой,Динамо,Ленинградский проспект,29к3,15,15,97.0,3,Царская площадь,https://www.cian.ru/sale/flat/305746755/
63000000.0,Раменки,Аминьевская, Янковского,1к1,15,25,110.0,3,Событие,https://www.cian.ru/sale/flat/310989606/
65000000.0,Кунцево,Молодёжная,Рублевское шоссе,101,7,19,88.2,3,Vander Park,https://www.cian.ru/sale/flat/317618589/
68000000.0,Пресненский,Москва-Сити,Мантулинская ,9к6,4,20,65.1,2,City Park,https://www.cian.ru/sale/flat/317810304/
68500000.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,23,41,77.0,3,Hide,https://www.cian.ru/sale/flat/316718359/
68500000.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,25,41,77.0,3,Hide,https://www.cian.ru/sale/flat/316569709/
69500000.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,27,41,78.2,3,Hide,https://www.cian.ru/sale/flat/316563268/
69500000.0,Мещанский,Сухаревская,Малая Сухаревская площадь,1С1,5,9,74.0,2,,https://www.cian.ru/sale/flat/311035485/
69900000.0,Даниловский,Павелецкая,Летниковская ,9,7,24,90.3,3,HIGH LIFE,https://www.cian.ru/sale/flat/316201196/
75000000.0,Сокол,Сокол, Врубеля,4к1,3,12,110.0,3,Врубеля 4,https://www.cian.ru/sale/flat/314492569/
77000000.0,Якиманка,Серпуховская,Мытная ,40к4,6,30,127.5,3,Sky House,https://www.cian.ru/sale/flat/316942717/
78000000.0,Пресненский,Белорусская,к2.3,к2.3,14,33,98.6,3,Репаблик ЖК,https://www.cian.ru/sale/flat/316213310/
79900000.0,Пресненский,Белорусская,к2.3,к2.3,11,33,99.0,3,Репаблик ЖК,https://www.cian.ru/sale/flat/315045775/
87900000.0,Даниловский,Крестьянская застава, Эдуарда Стрельцова,2к1,12,19,145.4,3,Квартал Foriver,https://www.cian.ru/sale/flat/316999949/
89244462.0,Пресненский,Белорусская,к2.3,к2.3,8,33,10.0,3,Репаблик ЖК,https://www.cian.ru/sale/flat/315057815/
102025101.0,Пресненский,Белорусская,к2.3,к2.3,30,33,102.02,3,Репаблик ЖК,https://www.cian.ru/sale/flat/315046192/
105000000.0,Пресненский,Улица 1905 года,Шмитовский проезд,16С1,19,22,148.3,3,Шмитовский 16,https://www.cian.ru/sale/flat/316201210/
105800000.0,Раменки,Мичуринский проспект, Сергея Бондарчука,4,2,10,140.0,3,Река,https://www.cian.ru/sale/flat/317285170/
130000000.0,Раменки,Ломоносовский проспект,Университетский проспект,16,4,15,126.1,3,,https://www.cian.ru/sale/flat/314827998/
148800000.0,Раменки,Поклонная,Воробьевское шоссе,4,2,16,101.0,3,Воробьёв Дом,https://www.cian.ru/sale/flat/303761024/
150000000.0,Хамовники,Фрунзенская,Погодинская ,4,2,9,121.3,3,GRAND DELUXE на Плющихе,https://www.cian.ru/sale/flat/316821532/
185000000.0,Хамовники,Кропоткинская,1-й Зачатьевский переулок,6С1,4,6,153.0,3,,https://www.cian.ru/sale/flat/308939529/
224919749.0,Пресненский,Пушкинская,Малая Бронная ,30/1,3,3,100.8,3,,https://www.cian.ru/sale/flat/309101286/
268400000.0,Пресненский,Арбатская,Хлебный переулок,24,2,4,122.0,3,,https://www.cian.ru/sale/flat/313577224/
292800000.0,Пресненский,Арбатская,Хлебный переулок,24,3,4,122.0,3,,https://www.cian.ru/sale/flat/313577235/
300000000.0,Хамовники,Спортивная, Усачева,13,5,12,135.0,3,Садовые кварталы,https://www.cian.ru/sale/flat/309680694/
18400000.0,Фили-Давыдково,Славянский бульвар,Кременчугская ,3К2,12,22,38.2,1,,https://www.cian.ru/sale/flat/314940249/
22500000.0,Южное Тушино,Сходненская,Нелидовская ,19,11,12,64.2,3,,https://www.cian.ru/sale/flat/316087847/
29900000.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,11,41,55.0,1,Hide,https://www.cian.ru/sale/flat/316277825/
35250000.0,Раменки,Аминьевская, Василия Ланового,5,15,29,74.9,2,Событие,https://www.cian.ru/sale/flat/315281237/
43500000.0,Арбат,Смоленская,Карманицкий переулок,2/5,2,6,64.5,2,,https://www.cian.ru/sale/flat/317053323/
47900000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,34к4зд8,10,24,80.0,3,Сердце Столицы,https://www.cian.ru/sale/flat/315244828/
60500000.0,Хорошево-Мневники,Терехово , Нижние Мневники,7,20,21,90.9,2,Остров,https://www.cian.ru/sale/flat/317404816/
150000000.0,Хамовники,Фрунзенская,Погодинская ,4,2,9,119.2,3,GRAND DELUXE на Плющихе,https://www.cian.ru/sale/flat/317462995/
168767800.0,Таганский,Китай-город,Тессинский переулок,1,6,8,118.6,3,"Тессинский, 1",https://www.cian.ru/sale/flat/294641853/
417598999.0,Арбат,Смоленская,Малый Новопесковский переулок,8,8,14,207.0,3,Дом на Смоленской набережной,https://www.cian.ru/sale/flat/316725240/
449839499.0,Якиманка,Полянка, Большая Полянка,9С1,2,6,195.0,3,Cloud Nine,https://www.cian.ru/sale/flat/316083083/
8700000.0,Щукино,Октябрьское поле, Расплетина,3К3,3,9,21.0,1,,https://www.cian.ru/sale/flat/317647291/
9990000.0,Измайлово,Измайловская,Никитинская ,9,1,12,38.3,1,,https://www.cian.ru/sale/flat/314200771/
14500000.0,,Саларьево, Саларьевская,14к3,8,15,36.0,1,Саларьево парк,https://www.cian.ru/sale/flat/314445606/
16000000.0,,Рассказовка, Бианки,2к2,14,25,78.0,3,Город-парк Первый Московский,https://www.cian.ru/sale/flat/308830957/
16490000.0,Котловка,Крымская, Винокурова,17К1,11,12,39.5,2,,https://www.cian.ru/sale/flat/317044444/
18250000.0,Тверской,Менделеевская,Перуновский переулок,4-8,8,9,35.0,1,,https://www.cian.ru/sale/flat/317421328/
19490000.0,,Рассказовка, Бориса Пастернака,10,9,9,64.3,2,Переделкино Ближнее Город-парк,https://www.cian.ru/sale/flat/315770834/
19999999.0,Очаково-Матвеевское,Аминьевская,Аминьевское шоссе,4Дк2,2,9,37.2,1,Вестердам,https://www.cian.ru/sale/flat/315500861/
20890000.0,Хорошевский,Беговая,3-й Хорошевский проезд,8,2,17,58.4,2,,https://www.cian.ru/sale/flat/317632795/
26000000.0,Даниловский,Технопарк,Автозаводская ,23с931к3,8,13,40.74,2,WOW,https://www.cian.ru/sale/flat/303477912/
27900000.0,Раменки,Раменки, Столетова,15,15,22,56.0,2,Мичуринский,https://www.cian.ru/sale/flat/310765033/
28000000.0,Хорошево-Мневники,Терехово ,проезд Проектируемый № 1074,1,17,23,48.9,1,Остров,https://www.cian.ru/sale/flat/314602166/
28000000.0,Очаково-Матвеевское,Озёрная,Большая Очаковская ,42К1,8,12,99.4,3,,https://www.cian.ru/sale/flat/315391457/
29100000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,34к5,3,41,66.0,2,Сердце Столицы,https://www.cian.ru/sale/flat/304320920/
37500000.0,Хорошево-Мневники,Терехово , Нижние Мневники,16к1,12,23,58.4,2,Остров,https://www.cian.ru/sale/flat/317777707/
38000000.0,Марфино,Останкино, Академика Королева,21,25,28,70.0,3,Дом Достижение,https://www.cian.ru/sale/flat/316263259/
39000000.0,Тверской,Тверская,Тверская ,15,8,9,54.3,2,,https://www.cian.ru/sale/flat/312417958/
44000000.0,Хорошево-Мневники,Терехово , Нижние Мневники,16к6,12,23,81.3,2,Остров,https://www.cian.ru/sale/flat/317511000/
44450000.0,Сокольники,Сокольники, Матросская Тишина,12,7,16,100.0,3,Ренессанс,https://www.cian.ru/sale/flat/306891345/
45000000.0,Тверской,Маяковская,3-я Тверская-Ямская ,42/8,4,5,60.0,2,,https://www.cian.ru/sale/flat/313348481/
46500000.0,Хорошево-Мневники,Терехово , Нижние Мневники,16к3,15,23,86.4,3,Остров,https://www.cian.ru/sale/flat/314602163/
52000000.0,Хорошево-Мневники,Терехово , Нижние Мневники,16к3,16,23,93.8,3,Остров,https://www.cian.ru/sale/flat/314443980/
60500000.0,Раменки,Аминьевская, Лобачевского,120к1,9,35,98.0,3,Крылья,https://www.cian.ru/sale/flat/315217182/
64890000.0,Обручевский,Воронцовская, Воронцовские Пруды,3,23,31,136.0,2,Воронцово,https://www.cian.ru/sale/flat/316726622/
70000000.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,33,41,78.0,3,Hide,https://www.cian.ru/sale/flat/316339972/
120000000.0,Арбат,Арбатская,Староконюшенный переулок,45,3,7,70.0,2,Клубный дом на Арбате,https://www.cian.ru/sale/flat/317706795/
125000000.0,Хамовники,Фрунзенская, Усачева,2С3,6,6,107.0,2,Фьюжн парк,https://www.cian.ru/sale/flat/315201739/
438800179.0,Хамовники,Кропоткинская,Пречистенская набережная,17-19,4,7,174.0,2,Barkli Plaza,https://www.cian.ru/sale/flat/315751206/
8900000.0,Некрасовка,Некрасовка,2-я Вольская ,28,5,17,34.8,1,,https://www.cian.ru/sale/flat/317395453/
9900000.0,Некрасовка,Некрасовка, Недорубова,20к2,2,17,37.4,1,Некрасовка,https://www.cian.ru/sale/flat/315365792/
11700000.0,Чертаново Южное,Улица Академика Янгеля,3-й Дорожный проезд,4К1,12,12,38.79,1,,https://www.cian.ru/sale/flat/315814638/
12250000.0,Ивановское,Новогиреево,Челябинская ,29,9,9,64.0,3,,https://www.cian.ru/sale/flat/309237123/
12500000.0,Ховрино,Речной вокзал,Фестивальная ,14,3,9,32.1,1,,https://www.cian.ru/sale/flat/315959272/
12950000.0,Отрадное,Отрадное,Березовая аллея,5,6,12,52.1,2,,https://www.cian.ru/sale/flat/317690535/
12930000.0,Восточное Дегунино,Яхромская, 800-летия Москвы,5К1,3,9,32.5,1,,https://www.cian.ru/sale/flat/317725899/
13500000.0,Дмитровский,Лианозово,Клязьминская ,32К1,2,9,50.0,3,,https://www.cian.ru/sale/flat/317021019/
14490000.0,Зюзино,Зюзино,Перекопская ,10К1,9,9,39.0,2,,https://www.cian.ru/sale/flat/316413600/
16350000.0,Обручевский,Новаторская, Новаторов,38К2,8,9,40.0,2,,https://www.cian.ru/sale/flat/316214507/
16490000.0,,Ольховая, Бачуринская,17,6,12,52.0,1,,https://www.cian.ru/sale/flat/306511954/
16490000.0,Академический,Академическая,Большая Черемушкинская ,26К3,14,14,41.0,2,,https://www.cian.ru/sale/flat/316413303/
17950000.0,Покровское-Стрешнево,Трикотажная,Строительный проезд,9С6,27,27,53.3,3,Sky Garden,https://www.cian.ru/sale/flat/310039925/
18300000.0,Кунцево,Рабочий посёлок, Боженко,8К4,3,12,61.1,2,,https://www.cian.ru/sale/flat/307716863/
